location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,stringency_index,population
Brazil,2021-01-24,8753920,360428,215243,6997,613954,613954,72.69,215313504
Brazil,2021-01-25,8753920,0,215243,0,801759,801759,72.69,215313504
Brazil,2021-01-26,8753920,0,215243,0,1045746,1045746,69.91,215313504
Brazil,2021-01-27,8753920,0,215243,0,1327546,1327546,69.91,215313504
Brazil,2021-01-28,8753920,0,215243,0,1563098,1563098,69.91,215313504
Brazil,2021-01-29,8753920,0,215243,0,1923813,1923813,69.91,215313504
Brazil,2021-01-30,8753920,0,215243,0,2046523,2046523,69.91,215313504
Brazil,2021-01-31,9118513,364593,222666,7423,2084119,2084119,69.91,215313504
Brazil,2021-02-01,9118513,0,222666,0,2292551,2292551,69.91,215313504
Brazil,2021-02-02,9118513,0,222666,0,2521704,2521704,69.91,215313504
Brazil,2021-02-03,9118513,0,222666,0,2802134,2802134,69.91,215313504
Brazil,2021-02-04,9118513,0,222666,0,3074906,3074906,69.91,215313504
Brazil,2021-02-05,9118513,0,222666,0,3401383,3399421,69.91,215313504
Brazil,2021-02-06,9118513,0,222666,0,3553681,3534004,69.91,215313504
Brazil,2021-02-07,9447165,328652,230034,7368,3605538,3579850,69.91,215313504
Brazil,2021-02-08,9447165,0,230034,0,3820207,3786591,69.91,215313504
Brazil,2021-02-09,9447165,0,230034,0,4120332,4069677,69.91,215313504
Brazil,2021-02-10,9447165,0,230034,0,4406835,4326075,69.91,215313504
Brazil,2021-02-11,9447165,0,230034,0,4696136,4586270,69.91,215313504
Brazil,2021-02-12,9447165,0,230034,0,5125206,4946738,69.91,215313504
Brazil,2021-02-13,9447165,0,230034,0,5236943,5042713,69.91,215313504
Brazil,2021-02-14,9765455,318290,237489,7455,5293979,5076110,69.91,215313504
Brazil,2021-02-15,9765455,0,237489,0,5609937,5324317,73.61,215313504
Brazil,2021-02-16,9765455,0,237489,0,5883539,5326007,73.61,215313504
Brazil,2021-02-17,9765455,0,237489,0,6206680,5482925,73.61,215313504
Brazil,2021-02-18,9765455,0,237489,0,6535156,5640483,73.61,215313504
Brazil,2021-02-19,9765455,0,237489,0,6813168,5756361,73.61,215313504
Brazil,2021-02-20,9765455,0,237489,0,6950802,5817908,73.61,215313504
Brazil,2021-02-21,10081676,316221,244765,7276,7028356,5857080,73.61,215313504
Brazil,2021-02-22,10081676,0,244765,0,7297061,6002873,73.61,215313504
Brazil,2021-02-23,10081676,0,244765,0,7551676,6116082,73.61,215313504
Brazil,2021-02-24,10081676,0,244765,0,7799000,6202055,73.61,215313504
Brazil,2021-02-25,10081676,0,244765,0,8101787,6346769,73.61,215313504
Brazil,2021-02-26,10081676,0,244765,0,8322042,6437836,76.39,215313504
Brazil,2021-02-27,10081676,0,244765,0,8433568,6518628,70.83,215313504
Brazil,2021-02-28,10455630,373954,252835,8070,8465403,6542206,70.83,215313504
Brazil,2021-03-01,10455630,0,252835,0,8841027,6806293,67.13,215313504
Brazil,2021-03-02,10455630,0,252835,0,9277322,7114219,67.13,215313504
Brazil,2021-03-03,10455630,0,252835,0,9739676,7417852,67.13,215313504
Brazil,2021-03-04,10455630,0,252835,0,10169160,7701146,67.13,215313504
Brazil,2021-03-05,10455630,0,252835,0,10576542,7958939,67.13,215313504
Brazil,2021-03-06,10455630,0,252835,0,10830688,8142004,67.13,215313504
Brazil,2021-03-07,10869227,413597,262770,9935,10948409,8227671,67.13,215313504
Brazil,2021-03-08,10869227,0,262770,0,11357494,8504966,67.13,215313504
Brazil,2021-03-09,10869227,0,262770,0,11756131,8764547,67.13,215313504
Brazil,2021-03-10,10869227,0,262770,0,12181103,9013293,67.13,215313504
Brazil,2021-03-11,10869227,0,262770,0,12613179,9298511,67.13,215313504
Brazil,2021-03-12,10869227,0,262770,0,13017720,9547655,67.13,215313504
Brazil,2021-03-13,10869227,0,262770,0,13223729,9669967,67.13,215313504
Brazil,2021-03-14,11363380,494153,275105,12335,13286664,9718209,67.13,215313504
Brazil,2021-03-15,11363380,0,275105,0,13763573,10087787,67.13,215313504
Brazil,2021-03-16,11363380,0,275105,0,14198794,10402388,67.13,215313504
Brazil,2021-03-17,11363380,0,275105,0,14648691,10725474,70.83,215313504
Brazil,2021-03-18,11363380,0,275105,0,15087602,11055747,70.83,215313504
Brazil,2021-03-19,11363380,0,275105,0,15623349,11509501,70.83,215313504
Brazil,2021-03-20,11363380,0,275105,0,15883688,11739832,70.83,215313504
Brazil,2021-03-21,11871390,508010,290314,15209,15980363,11818482,70.83,215313504
Brazil,2021-03-22,11871390,0,290314,0,16567102,12314847,70.83,215313504
Brazil,2021-03-23,11871390,0,290314,0,17157631,12817812,70.83,215313504
Brazil,2021-03-24,11871390,0,290314,0,17886781,13436373,70.83,215313504
Brazil,2021-03-25,11871390,0,290314,0,18655345,14102934,70.83,215313504
Brazil,2021-03-26,11871390,0,290314,0,19577786,14928869,70.83,215313504
Brazil,2021-03-27,11871390,0,290314,0,19962072,15282128,70.83,215313504
Brazil,2021-03-28,12404414,533024,307112,16798,20216938,15513974,70.83,215313504
Brazil,2021-03-29,12404414,0,307112,0,21160763,16335279,70.83,215313504
Brazil,2021-03-30,12404414,0,307112,0,21950245,16995184,70.83,215313504
Brazil,2021-03-31,12404414,0,307112,0,22839287,17745732,70.83,215313504
Brazil,2021-04-01,12404414,0,307112,0,23880805,18639028,70.83,215313504
Brazil,2021-04-02,12404414,0,307112,0,24181208,18900837,70.83,215313504
Brazil,2021-04-03,12404414,0,307112,0,24575470,19222342,70.83,215313504
Brazil,2021-04-04,12910082,505668,328206,21094,24910668,19510333,70.83,215313504
Brazil,2021-04-05,12910082,0,328206,0,25658532,20056296,70.83,215313504
Brazil,2021-04-06,12910082,0,328206,0,26736003,20850120,70.83,215313504
Brazil,2021-04-07,12910082,0,328206,0,27644079,21538484,70.83,215313504
Brazil,2021-04-08,12910082,0,328206,0,28653848,22246612,70.83,215313504
Brazil,2021-04-09,12910082,0,328206,0,29544578,22693305,70.83,215313504
Brazil,2021-04-10,12910082,0,328206,0,30084664,23097172,70.83,215313504
Brazil,2021-04-11,13373174,463092,348718,20512,30356896,23300896,70.83,215313504
Brazil,2021-04-12,13373174,0,348718,0,31316420,23910515,70.83,215313504
Brazil,2021-04-13,13373174,0,348718,0,32217205,24473138,70.83,215313504
Brazil,2021-04-14,13373174,0,348718,0,33148388,24996380,70.83,215313504
Brazil,2021-04-15,13373174,0,348718,0,34050325,25478194,70.83,215313504
Brazil,2021-04-16,13373174,0,348718,0,34993448,25810304,70.83,215313504
Brazil,2021-04-17,13373174,0,348718,0,35603882,26085155,70.83,215313504
Brazil,2021-04-18,13832455,459281,368749,20031,35817144,26210282,70.83,215313504
Brazil,2021-04-19,13832455,0,368749,0,36910479,26707227,63.43,215313504
Brazil,2021-04-20,13832455,0,368749,0,37909705,27184073,60.65,215313504
Brazil,2021-04-21,13832455,0,368749,0,38467754,27518053,60.65,215313504
Brazil,2021-04-22,13832455,0,368749,0,39291064,27887014,60.65,215313504
Brazil,2021-04-23,13832455,0,368749,0,41073104,28783905,60.65,215313504
Brazil,2021-04-24,13832455,0,368749,0,41494939,28981002,60.65,215313504
Brazil,2021-04-25,14237078,404623,386416,17667,41626753,29041497,60.65,215313504
Brazil,2021-04-26,14237078,0,386416,0,42787199,29601947,60.65,215313504
Brazil,2021-04-27,14237078,0,386416,0,44287510,30275923,60.65,215313504
Brazil,2021-04-28,14237078,0,386416,0,45379804,30748674,60.65,215313504
Brazil,2021-04-29,14237078,0,386416,0,46426188,31243694,60.65,215313504
Brazil,2021-04-30,14237078,0,386416,0,47399150,31696792,60.65,215313504
Brazil,2021-05-01,14237078,0,386416,0,47663526,31830880,60.65,215313504
Brazil,2021-05-02,14659011,421933,403781,17365,47755613,31884404,60.65,215313504
Brazil,2021-05-03,14659011,0,403781,0,48643324,32345310,56.94,215313504
Brazil,2021-05-04,14659011,0,403781,0,49626137,32896171,56.94,215313504
Brazil,2021-05-05,14659011,0,403781,0,50576224,33490395,56.94,215313504
Brazil,2021-05-06,14659011,0,403781,0,51624587,34271192,56.94,215313504
Brazil,2021-05-07,14659011,0,403781,0,52647815,35008550,56.94,215313504
Brazil,2021-05-08,14659011,0,403781,0,52972460,35253389,56.94,215313504
Brazil,2021-05-09,15082449,423438,419114,15333,53064124,35318058,56.94,215313504
Brazil,2021-05-10,15082449,0,419114,0,54008862,35926219,56.94,215313504
Brazil,2021-05-11,15082449,0,419114,0,54912939,36523507,56.94,215313504
Brazil,2021-05-12,15082449,0,419114,0,55907165,37233983,56.94,215313504
Brazil,2021-05-13,15082449,0,419114,0,56583962,37768491,56.94,215313504
Brazil,2021-05-14,15082449,0,419114,0,57313642,38320507,56.94,215313504
Brazil,2021-05-15,15082449,0,419114,0,57668646,38570631,60.65,215313504
Brazil,2021-05-16,15519525,437076,432628,13514,57935280,38752714,60.65,215313504
Brazil,2021-05-17,15519525,0,432628,0,58714631,39284275,60.65,215313504
Brazil,2021-05-18,15519525,0,432628,0,59603625,39891922,60.65,215313504
Brazil,2021-05-19,15519525,0,432628,0,60363334,40435632,60.65,215313504
Brazil,2021-05-20,15519525,0,432628,0,61297420,41089722,60.65,215313504
Brazil,2021-05-21,15519525,0,432628,0,62122684,41659039,60.65,215313504
Brazil,2021-05-22,15519525,0,432628,0,62459684,41882011,60.65,215313504
Brazil,2021-05-23,15970949,451424,446309,13681,63278821,42474538,60.65,215313504
Brazil,2021-05-24,15970949,0,446309,0,64098809,43008064,60.65,215313504
Brazil,2021-05-25,15970949,0,446309,0,64918585,43525933,60.65,215313504
Brazil,2021-05-26,15970949,0,446309,0,65668438,44045168,60.65,215313504
Brazil,2021-05-27,15970949,0,446309,0,66363506,44530761,66.2,215313504
Brazil,2021-05-28,15970949,0,446309,0,67359292,45284397,66.2,215313504
Brazil,2021-05-29,15970949,0,446309,0,67761958,45604680,66.2,215313504
Brazil,2021-05-30,16391930,420981,459045,12736,67874735,45684962,66.2,215313504
Brazil,2021-05-31,16391930,0,459045,0,68665647,46328168,66.2,215313504
Brazil,2021-06-01,16391930,0,459045,0,69477898,46932629,66.2,215313504
Brazil,2021-06-02,16391930,0,459045,0,70685368,47852026,66.2,215313504
Brazil,2021-06-03,16391930,0,459045,0,71245492,48321463,66.2,215313504
Brazil,2021-06-04,16391930,0,459045,0,71961789,48963900,66.2,215313504
Brazil,2021-06-05,16391930,0,459045,0,72586950,49491413,66.2,215313504
Brazil,2021-06-06,16841408,449478,470842,11797,72811509,49685501,66.2,215313504
Brazil,2021-06-07,16841408,0,470842,0,73614079,50381104,60.65,215313504
Brazil,2021-06-08,16841408,0,470842,0,74920113,51502554,60.65,215313504
Brazil,2021-06-09,16841408,0,470842,0,76117123,52567517,60.65,215313504
Brazil,2021-06-10,16841408,0,470842,0,77243101,53577624,60.65,215313504
Brazil,2021-06-11,16841408,0,470842,0,78471914,54685737,60.65,215313504
Brazil,2021-06-12,16841408,0,470842,0,79118243,55292343,60.65,215313504
Brazil,2021-06-13,17296118,454710,484235,13393,79466212,55617274,60.65,215313504
Brazil,2021-06-14,17296118,0,484235,0,80577338,56657381,60.65,215313504
Brazil,2021-06-15,17296118,0,484235,0,81940689,57910386,60.65,215313504
Brazil,2021-06-16,17296118,0,484235,0,83181485,59068483,60.65,215313504
Brazil,2021-06-17,17296118,0,484235,0,85441106,61187304,60.65,215313504
Brazil,2021-06-18,17296118,0,484235,0,87160471,62785859,60.65,215313504
Brazil,2021-06-19,17296118,0,484235,0,88108418,63659153,60.65,215313504
Brazil,2021-06-20,17801462,505344,498499,14264,88570223,64099339,60.65,215313504
Brazil,2021-06-21,17801462,0,498499,0,90013336,65421825,60.65,215313504
Brazil,2021-06-22,17801462,0,498499,0,91420290,66688623,60.65,215313504
Brazil,2021-06-23,17801462,0,498499,0,92782243,67890907,60.65,215313504
Brazil,2021-06-24,17801462,0,498499,0,94322179,69113521,60.65,215313504
Brazil,2021-06-25,17801462,0,498499,0,95764065,70369603,60.65,215313504
Brazil,2021-06-26,17801462,0,498499,0,96545254,71090361,60.65,215313504
Brazil,2021-06-27,18322760,521298,511142,12643,96789753,71319026,60.65,215313504
Brazil,2021-06-28,18322760,0,511142,0,97929680,72324820,60.65,215313504
Brazil,2021-06-29,18322760,0,511142,0,99828676,73943650,60.65,215313504
Brazil,2021-06-30,18322760,0,511142,0,101167462,75097273,60.65,215313504
Brazil,2021-07-01,18322760,0,511142,0,102561737,76284848,60.65,215313504
Brazil,2021-07-02,18322760,0,511142,0,104047565,77586349,60.65,215313504
Brazil,2021-07-03,18322760,0,511142,0,104753510,78210253,60.65,215313504
Brazil,2021-07-04,18687469,364709,521952,10810,105097389,78512727,60.65,215313504
Brazil,2021-07-05,18687469,0,521952,0,106696625,79835457,60.65,215313504
Brazil,2021-07-06,18687469,0,521952,0,108247755,81152984,60.65,215313504
Brazil,2021-07-07,18687469,0,521952,0,109976127,82649595,56.94,215313504
Brazil,2021-07-08,18687469,0,521952,0,111573265,83948802,56.94,215313504
Brazil,2021-07-09,18687469,0,521952,0,112999344,85166293,56.94,215313504
Brazil,2021-07-10,18687469,0,521952,0,113929447,85922323,56.94,215313504
Brazil,2021-07-11,19020499,333030,531688,9736,114350128,86272249,56.94,215313504
Brazil,2021-07-12,19020499,0,531688,0,115654260,87264587,56.94,215313504
Brazil,2021-07-13,19020499,0,531688,0,117154411,88385719,56.94,215313504
Brazil,2021-07-14,19020499,0,531688,0,118689127,89449394,56.94,215313504
Brazil,2021-07-15,19020499,0,531688,0,120155331,90743692,56.94,215313504
Brazil,2021-07-16,19020499,0,531688,0,121651233,91739486,56.94,215313504
Brazil,2021-07-17,19020499,0,531688,0,122615695,92434146,56.94,215313504
Brazil,2021-07-18,19308109,287610,540398,8710,122859535,92630599,56.94,215313504
Brazil,2021-07-19,19308109,0,540398,0,124433796,93786760,56.94,215313504
Brazil,2021-07-20,19308109,0,540398,0,126315897,95101845,56.94,215313504
Brazil,2021-07-21,19308109,0,540398,0,128199383,96304601,56.94,215313504
Brazil,2021-07-22,19308109,0,540398,0,130131385,97428671,56.94,215313504
Brazil,2021-07-23,19308109,0,540398,0,131858906,98712936,56.94,215313504
Brazil,2021-07-24,19308109,0,540398,0,132812191,99391757,56.94,215313504
Brazil,2021-07-25,19632443,324334,548340,7942,133139145,99610570,56.94,215313504
Brazil,2021-07-26,19632443,0,548340,0,134540217,100522817,56.94,215313504
Brazil,2021-07-27,19632443,0,548340,0,136158369,101528055,56.94,215313504
Brazil,2021-07-28,19632443,0,548340,0,137944954,102535345,56.94,215313504
Brazil,2021-07-29,19632443,0,548340,0,139483586,103363365,56.94,215313504
Brazil,2021-07-30,19632443,0,548340,0,141319627,104477597,56.94,215313504
Brazil,2021-07-31,19632443,0,548340,0,142301917,105083580,56.94,215313504
Brazil,2021-08-01,19880273,247830,555460,7120,142598659,105292650,56.94,215313504
Brazil,2021-08-02,19880273,0,555460,0,143762758,105934725,56.94,215313504
Brazil,2021-08-03,19880273,0,555460,0,145618595,107137953,51.39,215313504
Brazil,2021-08-04,19880273,0,555460,0,148054492,108658469,51.39,215313504
Brazil,2021-08-05,19880273,0,555460,0,149763010,109745651,51.39,215313504
Brazil,2021-08-06,19880273,0,555460,0,151506191,110841845,51.39,215313504
Brazil,2021-08-07,19880273,0,555460,0,152313188,111342715,51.39,215313504
Brazil,2021-08-08,20108746,228473,561762,6302,152680029,111566720,51.39,215313504
Brazil,2021-08-09,20108746,0,561762,0,154190964,112476618,51.39,215313504
Brazil,2021-08-10,20108746,0,561762,0,156399040,113880889,51.39,215313504
Brazil,2021-08-11,20108746,0,561762,0,158422879,115251518,51.39,215313504
Brazil,2021-08-12,20108746,0,561762,0,160674246,116780678,51.39,215313504
Brazil,2021-08-13,20108746,0,561762,0,162832096,118175020,51.39,215313504
Brazil,2021-08-14,20108746,0,561762,0,164215233,119132205,51.39,215313504
Brazil,2021-08-15,20319000,210254,567862,6100,164680217,119504650,51.39,215313504
Brazil,2021-08-16,20319000,0,567862,0,166750328,120686544,51.39,215313504
Brazil,2021-08-17,20319000,0,567862,0,169753003,122541955,51.39,215313504
Brazil,2021-08-18,20319000,0,567862,0,171741149,123678883,51.39,215313504
Brazil,2021-08-19,20319000,0,567862,0,174263122,125160916,51.39,215313504
Brazil,2021-08-20,20319000,0,567862,0,176376890,126384146,51.39,215313504
Brazil,2021-08-21,20319000,0,567862,0,177587502,127168248,51.39,215313504
Brazil,2021-08-22,20528099,209099,573511,5649,178173214,127600937,51.39,215313504
Brazil,2021-08-23,20528099,0,573511,0,180251675,128859272,51.39,215313504
Brazil,2021-08-24,20528099,0,573511,0,182654763,130267899,51.39,215313504
Brazil,2021-08-25,20528099,0,573511,0,184707573,131489509,51.39,215313504
Brazil,2021-08-26,20528099,0,573511,0,186102952,131918133,51.39,215313504
Brazil,2021-08-27,20528099,0,573511,0,188045400,132939921,51.39,215313504
Brazil,2021-08-28,20528099,0,573511,0,189376018,133608741,51.39,215313504
Brazil,2021-08-29,20703906,175807,578326,4815,189971293,133947333,51.39,215313504
Brazil,2021-08-30,20703906,0,578326,0,191515901,134777145,51.39,215313504
Brazil,2021-08-31,20703906,0,578326,0,194176380,136127045,51.39,215313504
Brazil,2021-09-01,20703906,0,578326,0,196166473,137067385,56.98,215313504
Brazil,2021-09-02,20703906,0,578326,0,198142390,137897705,56.93,215313504
Brazil,2021-09-03,20703906,0,578326,0,200077775,138653061,56.88,215313504
Brazil,2021-09-04,20703906,0,578326,0,201126108,139039441,56.85,215313504
Brazil,2021-09-05,20856060,152154,582670,4344,201522079,139210778,56.84,215313504
Brazil,2021-09-06,20856060,0,582670,0,203024669,139985523,56.81,215313504
Brazil,2021-09-07,20856060,0,582670,0,203577189,140218809,56.79,215313504
Brazil,2021-09-08,20856060,0,582670,0,205296045,140820674,56.75,215313504
Brazil,2021-09-09,20856060,0,582670,0,207509808,141565747,56.68,215313504
Brazil,2021-09-10,20856060,0,582670,0,209917761,142382292,56.62,215313504
Brazil,2021-09-11,20856060,0,582670,0,211223433,142798088,56.58,215313504
Brazil,2021-09-12,20974850,118790,585846,3176,211710814,142983971,56.57,215313504
Brazil,2021-09-13,20974850,0,585846,0,213203733,143433748,56.52,215313504
Brazil,2021-09-14,20974850,0,585846,0,215338063,144100429,56.46,215313504
Brazil,2021-09-15,20974850,0,585846,0,217240047,144761529,56.41,215313504
Brazil,2021-09-16,20974850,0,585846,0,218735998,145238112,56.37,215313504
Brazil,2021-09-17,20974850,0,585846,0,221071595,146000277,56.3,215313504
Brazil,2021-09-18,20974850,0,585846,0,222156927,146371189,56.27,215313504
Brazil,2021-09-19,21080219,105369,589573,3727,222581680,146553215,56.26,215313504
Brazil,2021-09-20,21080219,0,589573,0,223781527,146923305,56.23,215313504
Brazil,2021-09-21,21080219,0,589573,0,225592884,147473077,56.17,215313504
Brazil,2021-09-22,21080219,0,589573,0,227304555,147966925,56.12,215313504
Brazil,2021-09-23,21080219,0,589573,0,229100357,148510818,56.07,215313504
Brazil,2021-09-24,21080219,0,589573,0,230893002,148994474,56.02,215313504
Brazil,2021-09-25,21080219,0,589573,0,231983152,149386359,55.99,215313504
Brazil,2021-09-26,21327616,247397,593663,4090,232495892,149565073,55.97,215313504
Brazil,2021-09-27,21327616,0,593663,0,233772505,149871708,55.94,215313504
Brazil,2021-09-28,21327616,0,593663,0,235617220,150382518,55.89,215313504
Brazil,2021-09-29,21327616,0,593663,0,237320144,150881737,55.84,215313504
Brazil,2021-09-30,21327616,0,593663,0,239190412,151420924,55.79,215313504
Brazil,2021-10-01,21327616,0,593663,0,241200485,151901209,55.73,215313504
Brazil,2021-10-02,21327616,0,593663,0,242252204,152166987,55.7,215313504
Brazil,2021-10-03,21445651,118035,597225,3562,242632087,152277364,55.69,215313504
Brazil,2021-10-04,21445651,0,597225,0,243733571,152519888,55.66,215313504
Brazil,2021-10-05,21445651,0,597225,0,245292452,152926450,55.62,215313504
Brazil,2021-10-06,21445651,0,597225,0,247057054,153310124,55.58,215313504
Brazil,2021-10-07,21445651,0,597225,0,248820533,153699490,55.53,215313504
Brazil,2021-10-08,21445651,0,597225,0,250516351,154010913,55.49,215313504
Brazil,2021-10-09,21445651,0,597225,0,251524115,154181567,55.46,215313504
Brazil,2021-10-10,21550730,105079,600425,3200,252149684,154292724,55.44,215313504
Brazil,2021-10-11,21550730,0,600425,0,253164892,154580496,55.42,215313504
Brazil,2021-10-12,21550730,0,600425,0,253561158,154693150,55.41,215313504
Brazil,2021-10-13,21550730,0,600425,0,254426529,154798792,55.38,215313504
Brazil,2021-10-14,21550730,0,600425,0,256762148,155526988,55.32,215313504
Brazil,2021-10-15,21550730,0,600425,0,258849471,156015804,55.27,215313504
Brazil,2021-10-16,21550730,0,600425,0,260157865,156313972,55.23,215313504
Brazil,2021-10-17,21627476,76746,602669,2244,260683274,156420266,55.22,215313504
Brazil,2021-10-18,21627476,0,602669,0,261824131,156558619,45.93,215313504
Brazil,2021-10-19,21627476,0,602669,0,263569544,156892317,45.89,215313504
Brazil,2021-10-20,21627476,0,602669,0,265607325,157322792,45.83,215313504
Brazil,2021-10-21,21627476,0,602669,0,266620080,157475037,45.81,215313504
Brazil,2021-10-22,21627476,0,602669,0,267964026,157679997,45.77,215313504
Brazil,2021-10-23,21627476,0,602669,0,268638494,157810514,45.75,215313504
Brazil,2021-10-24,21711843,84367,605139,2470,269442502,157986323,45.73,215313504
Brazil,2021-10-25,21711843,0,605139,0,271861944,158281322,45.66,215313504
Brazil,2021-10-26,21711843,0,605139,0,273720279,158619663,45.62,215313504
Brazil,2021-10-27,21711843,0,605139,0,275436454,158890656,45.57,215313504
Brazil,2021-10-28,21711843,0,605139,0,277057532,159171324,45.53,215313504
Brazil,2021-10-29,21711843,0,605139,0,278686713,159412919,45.49,215313504
Brazil,2021-10-30,21711843,0,605139,0,279265141,159518249,45.48,215313504
Brazil,2021-10-31,21793401,81558,607462,2323,279666131,159589151,45.47,215313504
Brazil,2021-11-01,21793401,0,607462,0,279959241,159631476,45.46,215313504
Brazil,2021-11-02,21793401,0,607462,0,280181200,159667965,45.45,215313504
Brazil,2021-11-03,21793401,0,607462,0,281228625,159792323,45.43,215313504
Brazil,2021-11-04,21793401,0,607462,0,282661800,160056071,45.39,215313504
Brazil,2021-11-05,21793401,0,607462,0,284683953,160333906,45.33,215313504
Brazil,2021-11-06,21793401,0,607462,0,285378181,160423951,45.31,215313504
Brazil,2021-11-07,21862458,69057,609060,1598,285943124,160707880,45.3,215313504
Brazil,2021-11-08,21862458,0,609060,0,287531811,160971992,45.26,215313504
Brazil,2021-11-09,21862458,0,609060,0,288956195,161179478,45.22,215313504
Brazil,2021-11-10,21862458,0,609060,0,290429521,161412780,45.19,215313504
Brazil,2021-11-11,21862458,0,609060,0,292021210,161690791,45.14,215313504
Brazil,2021-11-12,21862458,0,609060,0,293253508,161743151,45.11,215313504
Brazil,2021-11-13,21862458,0,609060,0,293936446,161814220,45.09,215313504
Brazil,2021-11-14,21939196,76738,610491,1431,294339583,161908494,45.08,215313504
Brazil,2021-11-15,21939196,0,610491,0,294928227,161973124,45.06,215313504
Brazil,2021-11-16,21939196,0,610491,0,295624622,162028086,45.04,215313504
Brazil,2021-11-17,21939196,0,610491,0,297253230,162257537,45,215313504
Brazil,2021-11-18,21939196,0,610491,0,298447729,162397679,44.97,215313504
Brazil,2021-11-19,21939196,0,610491,0,299734733,162554502,44.94,215313504
Brazil,2021-11-20,21939196,0,610491,0,300573489,162688776,44.92,215313504
Brazil,2021-11-21,22003317,64121,612370,1879,301182753,162812584,44.9,215313504
Brazil,2021-11-22,22003317,0,612370,0,302331069,162957786,44.88,215313504
Brazil,2021-11-23,22003317,0,612370,0,303515430,163108526,44.85,215313504
Brazil,2021-11-24,22003317,0,612370,0,304659197,163216460,44.82,215313504
Brazil,2021-11-25,22003317,0,612370,0,305503188,163342820,44.8,215313504
Brazil,2021-11-26,22003317,0,612370,0,306741882,163546806,44.77,215313504
Brazil,2021-11-27,22003317,0,612370,0,307205318,163607249,44.75,215313504
Brazil,2021-11-28,22067630,64313,613957,1587,307583387,163684746,44.74,215313504
Brazil,2021-11-29,22067630,0,613957,0,307817825,163706613,50.3,215313504
Brazil,2021-11-30,22067630,0,613957,0,309486607,163926497,50.26,215313504
Brazil,2021-12-01,22067630,0,613957,0,310770495,164159539,50.23,215313504
Brazil,2021-12-02,22067630,0,613957,0,311950389,164290464,50.2,215313504
Brazil,2021-12-03,22067630,0,613957,0,313665030,164457496,50.15,215313504
Brazil,2021-12-04,22067630,0,613957,0,314450780,164543599,50.14,215313504
